query_user,query_user_name,neighbors,same_user_neighbors,other_user_neighbors,same_user_fraction,same_user_mean_age,other_user_mean_age,same_user_mean_raw_distance,other_user_mean_raw_distance,same_user_mean_instance_distance,other_user_mean_instance_distance
181,188,181800,73272,108528,0.403036303630363,853.773010153947,1207.1764705882354,39.92581720156419,53.7630551873838,0.4034898246254417,0.4571990716019427
182,189,181800,138644,43156,0.7626182618261826,592.9366146389314,981.4535174714988,302.8753708704349,355.5714541905582,0.3566235514477363,0.4282622119521109
183,190,181800,159855,21945,0.8792904290429043,721.1195646054236,1081.0597402597402,35.07364062694989,49.79208558456967,0.28405925959161316,0.3923725742160065
184,191,181800,125338,56462,0.6894279427942794,725.0892147632801,1253.539867521519,51.91992950974163,66.68934478724633,0.2642133324575267,0.3290591043296789
185,192,181800,93810,87990,0.516006600660066,763.0096578189958,878.7908625980225,39.67072778552748,46.48465138145002,0.3755587638739698,0.42617209442658427
186,193,181800,114888,66912,0.6319471947194719,748.8853143931481,1217.7051649928264,482.9120982564365,485.05786413464574,0.4470201610685397,0.5289714922438122
187,194,181800,93516,88284,0.5143894389438944,794.5520338765559,1225.9293190159033,57.53070944955317,72.00763655311633,0.3811529198318619,0.4241241471736693
188,195,181800,103888,77912,0.5714411441144115,821.4346989065147,1280.7504877297463,35.26924035087602,42.232762495293144,0.3664533791008774,0.4152927635082083
189,196,181800,129263,52537,0.711017601760176,778.9911730348205,1134.6179644821746,157.96047008016816,181.03681954513948,0.42357835370985614,0.48003879047902304
190,197,181800,73376,108424,0.4036083608360836,673.4041648495421,1070.9889323397033,42.50953027188804,53.92413120434081,0.3819465569498296,0.4323917372105619
191,198,181800,115220,66580,0.6337733773377338,614.5514320430481,1070.217963352358,156.4896323495556,200.15879284499752,0.34194091765691453,0.44620073703575075
192,199,181800,162117,19683,0.8917326732673267,879.5089472418068,1442.286236854138,1109.9784956735664,1659.7632605334593,0.38140600532389096,0.4025336141942545
193,200,181800,109738,72062,0.6036193619361936,764.4371138529954,1232.3534733979075,95.1965773409918,115.94162723855383,0.47063576922790984,0.525989333570743
194,201,181800,111947,69853,0.6157700770077008,789.9851894199934,1259.3559618055058,55.42880049870118,63.411559180950704,0.31810802729588517,0.38031275168046536
195,202,181800,108036,73764,0.5942574257425742,716.3163389981117,996.2768830323735,63.56905084795219,85.36261038249876,0.3526845974871467,0.4221357348820508
196,203,181800,144083,37717,0.7925357535753575,727.903611113039,1374.4338096879392,73.90807492183151,89.18365624167335,0.4187896186097348,0.46639084932764097
197,204,181800,110771,71029,0.6093014301430143,533.3884139350552,1077.0387306593082,232.24359634710316,301.87983069235713,0.3318408163775965,0.4191237051469951
